,Brainstem,SpinalCord,Esophagus,Larynx,Mandible_Bone,Parotid_L,Parotid_R,Acoustic_L,Acoustic_R,Lens_L,Lens_R,Eye_L,Eye_R,Nrv_Optic_L,Nrv_Optic_R,OpticChiasm
28,3.1622776985168457,2.0,5.656854152679443,7.681145668029785,2.2360680103302,2.2360680103302,9.110433578491211,6.0,6.082762718200684,1.4142135381698608,2.0,1.4142135381698608,1.4142135381698608,1.7320507764816284,5.656854152679443,3.7416574954986572
29,3.0,1.7320507764816284,18.692216873168945,8.694555282592773,3.0,3.316624879837036,3.1622776985168457,4.123105525970459,5.717828750610352,1.4142135381698608,2.2360680103302,1.0,1.4142135381698608,3.1622776985168457,3.0,11.045360565185547
30,3.1622776985168457,2.4494898319244385,22.38302993774414,11.0,3.0,5.0,2.2360680103302,4.242640495300293,5.099019527435303,,,6.0,5.0,5.916079998016357,5.099019527435303,6.998883247375488
31,3.6599936485290527,2.0,8.062257766723633,8.0,3.0,3.605551242828369,5.0,5.029005527496338,6.4031243324279785,1.4142135381698608,1.7320507764816284,1.0,2.0,3.0,1.4142135381698608,3.1622776985168457
32,2.8284270763397217,2.0,9.949873924255371,7.0,3.0,3.0,3.7416574954986572,5.979020118713379,6.6444926261901855,1.7320507764816284,1.7320507764816284,1.4142135381698608,1.7320507764816284,3.6736042499542236,2.2360680103302,3.605551242828369
33,,13.509218215942383,37.85498809814453,4.0,13.0,16.94249725341797,14.491376876831055,,,,,,,,,
34,6.0,2.0,16.816648483276367,8.0,3.0,3.0,5.0,5.830951690673828,6.164413928985596,1.4142135381698608,2.278752326965332,1.0,1.4142135381698608,8.062257766723633,6.7082037925720215,2.2360680103302
35,3.0,3.0,3.7416574954986572,4.123105525970459,3.0,3.605551242828369,18.09971046447754,4.242640495300293,7.056854248046875,1.4142135381698608,1.4142135381698608,1.0,1.4142135381698608,8.306623458862305,5.099019527435303,3.605551242828369
36,2.8284270763397217,1.4142135381698608,38.38749694824219,8.0,3.0,4.4721360206604,11.045360565185547,5.463416576385498,5.4772257804870605,2.0,2.0,1.0,1.4142135381698608,2.4494898319244385,9.726808547973633,3.0
37,2.4494898319244385,2.0,2.8284270763397217,7.0,2.0,3.1622776985168457,2.8284270763397217,6.519089698791504,6.633249759674072,2.0,1.7320507764816284,1.7320507764816284,1.4142135381698608,1.4142135381698608,1.5731321573257446,6.183954238891602
38,3.0,2.0,11.532562255859375,8.485280990600586,3.0,2.2360680103302,3.1622776985168457,4.123105525970459,5.385164737701416,1.4142135381698608,1.4142135381698608,1.0,1.4142135381698608,7.874007701873779,7.874007701873779,3.0
39,4.0,2.2360680103302,20.51828384399414,5.0,3.0,7.0,4.4721360206604,5.869259357452393,5.394371032714844,1.4142135381698608,2.2360680103302,1.4142135381698608,1.4142135381698608,2.2360680103302,5.74456262588501,3.316624879837036
40,3.605551242828369,2.0,15.790812492370605,6.0,3.0,2.8284270763397217,7.280109882354736,4.658063888549805,3.605551242828369,1.0,1.0,1.4142135381698608,1.7320507764816284,12.771055221557617,4.294956684112549,6.78233003616333
41,,12.12435531616211,43.32954788208008,7.071067810058594,9.162415504455566,12.035355567932129,11.414884567260742,,,,,,,,,
42,2.8284270763397217,2.0,17.725683212280273,5.830951690673828,2.0,5.252856254577637,3.5631163120269775,4.123105525970459,5.74456262588501,2.2360680103302,1.7320507764816284,1.0,1.0,3.605551242828369,4.582575798034668,2.2360680103302
43,3.0,3.0,23.362361907958984,4.242640495300293,3.0,3.605551242828369,2.4494898319244385,7.874007701873779,4.123105525970459,1.4142135381698608,1.4142135381698608,1.0,1.4142135381698608,9.919252395629883,2.2360680103302,7.071067810058594
44,2.2360680103302,1.7320507764816284,23.76972770690918,5.0,3.0,2.8284270763397217,3.7416574954986572,4.242640495300293,5.385164737701416,1.4142135381698608,1.4142135381698608,1.0,1.7320507764816284,3.1622776985168457,3.0,3.465386152267456
45,3.0,2.0,13.061380386352539,7.0,3.0,3.1622776985168457,2.4494898319244385,4.334438800811768,7.949603080749512,1.0,1.4142135381698608,1.7320507764816284,1.7320507764816284,1.7856405973434448,4.242640495300293,6.164413928985596
46,3.0,2.0,11.87434196472168,8.0,3.0,3.0,2.8284270763397217,5.0742645263671875,6.480740547180176,1.4142135381698608,2.2360680103302,1.0,1.4142135381698608,3.216299057006836,3.0,2.4494898319244385
47,2.4494898319244385,1.7320507764816284,11.698280334472656,5.4772257804870605,3.0,4.375884532928467,4.242640495300293,5.385164737701416,5.924471855163574,1.4142135381698608,2.1298372745513916,1.0,1.0,1.4142135381698608,4.182873249053955,8.485280990600586
48,3.0,2.0,16.774959564208984,6.0,3.605551242828369,2.8284270763397217,2.0,5.74456262588501,6.541744232177734,1.4142135381698608,1.4142135381698608,1.0,1.0,2.0,4.6041436195373535,2.2360680103302
49,3.0,3.0,5.826632499694824,5.385164737701416,3.0,2.0,2.4494898319244385,4.242640495300293,4.123105525970459,1.4142135381698608,1.4936728477478027,1.4142135381698608,1.7320507764816284,3.1622776985168457,1.4142135381698608,4.123105525970459
50,3.0,2.0,21.118711471557617,6.0,2.0,2.4494898319244385,2.2360680103302,5.099019527435303,6.4031243324279785,1.55724036693573,2.4494898319244385,1.4142135381698608,1.7320507764816284,2.4494898319244385,1.0,3.2691311836242676
51,3.1622776985168457,2.2360680103302,19.748416900634766,5.0,3.0,2.2360680103302,4.123105525970459,5.4772257804870605,5.4772257804870605,2.1062304973602295,1.4142135381698608,1.0,1.0,12.045740127563477,1.4142135381698608,9.273618698120117
52,3.1622776985168457,2.0,5.385164737701416,4.582575798034668,3.605551242828369,8.221734046936035,10.205375671386719,5.830951690673828,5.916079998016357,1.7002670764923096,1.0,1.4142135381698608,1.0,8.449051856994629,8.66025447845459,2.2360680103302
53,3.0,2.0,13.645503997802734,7.141428470611572,3.0,5.385164737701416,15.140996932983398,5.099019527435303,4.582575798034668,1.4142135381698608,1.0,1.4142135381698608,1.0,10.049875259399414,10.480888366699219,2.4494898319244385
54,3.464101552963257,4.0,4.242640495300293,7.681145668029785,2.8284270763397217,2.2360680103302,3.605551242828369,5.385164737701416,6.480740547180176,2.2360680103302,2.2360680103302,1.0,1.0,1.9598076343536377,7.242156028747559,2.4494898319244385
55,3.464101552963257,4.0,10.24695110321045,7.0,3.0,3.0,2.2360680103302,4.030776500701904,5.196152210235596,1.0,2.2680811882019043,1.0,1.4142135381698608,6.752171039581299,2.4494898319244385,4.415517330169678
56,3.605551242828369,2.0,17.549928665161133,7.563022136688232,2.0,3.0,3.0,4.460812091827393,5.4772257804870605,1.4142135381698608,1.4142135381698608,1.0,1.0,2.0,1.4142135381698608,3.605551242828369
57,3.1622776985168457,2.0,13.747727394104004,8.0,2.2360680103302,2.4494898319244385,2.4494898319244385,4.845207691192627,5.385164737701416,1.0,1.0,1.0,1.0,2.2360680103302,5.74456262588501,2.4494898319244385
58,3.0,3.0,3.7416574954986572,9.0,3.0,5.385164737701416,2.0,4.265892505645752,5.4772257804870605,1.4142135381698608,1.0,1.4142135381698608,1.4142135381698608,2.0,1.4142135381698608,5.118445873260498
59,,6.4031243324279785,45.824119567871094,7.0,11.224971771240234,11.575837135314941,17.90949058532715,,,,,,,,,
60,3.0,3.0,16.278820037841797,7.0,3.0,2.8284270763397217,2.4494898319244385,5.4772257804870605,5.196152210235596,1.0,2.3427789211273193,1.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,2.8284270763397217
61,3.7416574954986572,14.282856941223145,9.0,6.164413928985596,3.0,6.082762718200684,2.0,5.024755001068115,8.5440034866333,1.0,1.4142135381698608,1.4142135381698608,2.0,1.4142135381698608,4.318208694458008,8.602325439453125
62,4.0,2.0,19.129817962646484,7.0,3.0,3.605551242828369,10.693228721618652,5.945451736450195,6.430290222167969,1.4142135381698608,2.2360680103302,1.0,1.0,5.099019527435303,1.4142135381698608,2.4494898319244385
63,3.1622776985168457,3.0,12.670817375183105,6.0,3.0,2.2360680103302,3.0,4.898979663848877,4.3812665939331055,1.7320507764816284,1.0,1.0,1.0,5.898928165435791,6.4031243324279785,2.63895845413208
64,3.0,3.0,22.934690475463867,5.099019527435303,4.0,5.196152210235596,2.4494898319244385,5.099019527435303,5.196152210235596,1.7320507764816284,1.0,2.2360680103302,1.4142135381698608,1.4142135381698608,1.4142135381698608,
65,3.605551242828369,2.0,18.789623260498047,7.280109882354736,2.0,2.0,1.7320507764816284,5.385164737701416,5.4772257804870605,2.0,1.4142135381698608,1.0,1.4142135381698608,1.4142135381698608,3.1217081546783447,22.04313850402832
66,3.0,2.0,15.132745742797852,6.0,7.071067810058594,3.316624879837036,5.0,5.385164737701416,4.311489105224609,1.4142135381698608,1.4142135381698608,1.0,1.0,2.0,3.0,
67,4.0,3.0,4.358899116516113,4.4721360206604,3.0,3.7416574954986572,2.2360680103302,4.123105525970459,5.099019527435303,1.0,1.4142135381698608,1.4142135381698608,1.7320507764816284,4.142444133758545,5.099019527435303,2.8284270763397217
68,3.1622776985168457,1.4142135381698608,13.942710876464844,7.0,2.0,3.464101552963257,2.0,5.916079998016357,6.7082037925720215,1.0,1.4142135381698608,1.0,1.0,8.04343318939209,3.7416574954986572,4.123105525970459
69,3.0,3.0,13.57386302947998,7.835752964019775,2.2360680103302,2.2360680103302,2.2360680103302,5.9580397605896,8.062257766723633,1.4142135381698608,2.1416409015655518,1.4142135381698608,2.0,5.099019527435303,8.80327033996582,4.123105525970459
70,2.2360680103302,2.0,23.402986526489258,7.071067810058594,2.0,5.385164737701416,4.123105525970459,4.242640495300293,8.124038696289062,1.4142135381698608,1.4142135381698608,1.4142135381698608,3.0,5.385164737701416,3.0,2.3641209602355957
71,2.2360680103302,1.4142135381698608,9.88430404663086,6.0,3.0,6.4031243324279785,6.4031243324279785,3.7416574954986572,4.97474479675293,2.0,1.4142135381698608,1.0,1.0,1.6192388534545898,1.0,
72,3.0,1.7320507764816284,15.394804000854492,7.141428470611572,4.0,3.316624879837036,4.690415859222412,4.242640495300293,5.099019527435303,1.4142135381698608,1.0,1.4142135381698608,1.0,4.658063888549805,5.545287132263184,4.582575798034668
73,3.0,3.0,18.70828628540039,6.4031243324279785,3.0,2.2360680103302,4.0,5.4772257804870605,5.945451736450195,1.4142135381698608,1.6366996765136719,1.4142135381698608,1.7320507764816284,5.783437728881836,2.2360680103302,4.123105525970459
74,3.0,3.0,11.388572692871094,8.0,4.0,2.2360680103302,2.2360680103302,4.4942240715026855,5.099019527435303,1.0,1.2071068286895752,2.0,2.0,6.445813179016113,1.7320507764816284,7.2766594886779785
75,4.0,4.0,21.656408309936523,8.0,3.0,2.2360680103302,3.1622776985168457,5.84372091293335,5.4772257804870605,2.0,2.2360680103302,1.4142135381698608,1.0,7.010660171508789,5.099019527435303,3.7416574954986572
76,3.605551242828369,2.0,14.177447319030762,8.246211051940918,2.0,3.7416574954986572,2.2360680103302,5.932863712310791,5.796396255493164,1.4142135381698608,1.4142135381698608,1.4142135381698608,2.0,2.4494898319244385,3.3839144706726074,3.605551242828369
77,2.8284270763397217,2.0,10.344079971313477,6.0,2.0,3.605551242828369,3.1622776985168457,5.099019527435303,7.280109882354736,1.0,2.620011568069458,1.0,1.4142135381698608,1.9732050895690918,2.0,5.196152210235596
78,3.1622776985168457,2.2360680103302,13.747727394104004,8.0,3.0,2.4494898319244385,2.2360680103302,5.385164737701416,6.7082037925720215,1.4142135381698608,1.4459972381591797,1.0,1.0,2.0,3.605551242828369,4.392450332641602
79,3.0,2.0,25.139610290527344,7.280109882354736,3.0,3.0,10.823543548583984,5.099019527435303,5.0,1.4142135381698608,1.0,1.0,1.4142135381698608,1.7320507764816284,2.2360680103302,2.4494898319244385
80,4.0,2.0,20.43281364440918,5.0693135261535645,4.0,2.0,4.0,5.4772257804870605,5.099019527435303,2.0,1.0414214134216309,1.4142135381698608,4.123105525970459,9.486832618713379,7.911657810211182,2.4494898319244385
81,2.2360680103302,2.0,9.219544410705566,5.099019527435303,3.0,3.605551242828369,6.4031243324279785,5.966432094573975,5.0,1.0,1.0,5.034657001495361,3.0,1.4142135381698608,1.4142135381698608,
82,2.8284270763397217,1.7320507764816284,30.651260375976562,9.0,4.0,3.464101552963257,3.6804096698760986,4.783290863037109,5.385164737701416,1.4936728477478027,2.177051067352295,1.4142135381698608,1.4142135381698608,9.219544410705566,2.4494898319244385,4.242640495300293
83,2.2360680103302,2.2360680103302,19.899747848510742,10.0,2.2360680103302,14.842472076416016,18.0,4.123105525970459,8.02460765838623,1.0,1.0,1.0,1.0,4.916515350341797,4.375884532928467,9.013846397399902
84,2.2360680103302,1.7320507764816284,24.78708839416504,6.0,3.0,3.1622776985168457,4.242640495300293,5.412783145904541,5.830951690673828,1.4142135381698608,1.4142135381698608,1.0,1.0,3.1135942935943604,1.4142135381698608,15.68438720703125
85,3.0,1.7320507764816284,23.723403930664062,6.0,2.8284270763397217,2.0,2.2360680103302,4.898979663848877,7.2385053634643555,1.7320507764816284,2.2360680103302,1.0,1.4142135381698608,2.2360680103302,4.123105525970459,3.0
86,3.0,1.7320507764816284,20.832666397094727,5.656854152679443,4.0,4.582575798034668,2.8284270763397217,4.898979663848877,5.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,2.0,8.210315704345703,7.04155158996582,4.260079383850098
87,3.464101552963257,2.0,29.42787742614746,6.0,3.0,2.0,2.2360680103302,5.4772257804870605,5.916079998016357,1.0,1.7320507764816284,1.0,1.4142135381698608,1.4459972381591797,2.0,3.0
88,3.0,2.0,12.553868293762207,8.0,2.0,2.4494898319244385,8.052919387817383,4.582575798034668,5.85223388671875,1.6684833765029907,1.4142135381698608,1.0,1.0,2.2360680103302,1.7722431421279907,3.0
89,3.0,2.0,9.899495124816895,8.0,3.0,2.8284270763397217,4.176896572113037,6.082762718200684,6.074486255645752,2.0,1.4142135381698608,1.0,1.0,4.652671813964844,7.007106781005859,4.123105525970459
90,2.4494898319244385,2.0,2.4494898319244385,6.0,3.0,3.1622776985168457,2.4494898319244385,4.0,8.0,1.4142135381698608,1.0,1.0,1.0,3.7416574954986572,3.1622776985168457,2.2360680103302
91,3.0,2.0,10.770329475402832,7.071067810058594,2.0,3.1622776985168457,11.072465896606445,4.582575798034668,7.0,1.4142135381698608,1.4142135381698608,1.0,1.0,1.4142135381698608,1.4142135381698608,10.049875259399414
92,3.7416574954986572,20.248456954956055,16.76305389404297,6.4031243324279785,3.1622776985168457,5.385164737701416,2.4494898319244385,3.169995069503784,3.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.0,3.1622776985168457,1.9598076343536377,2.4494898319244385
93,3.464101552963257,2.0,16.155494689941406,8.0,2.2360680103302,3.7416574954986572,3.605551242828369,5.385164737701416,6.164413928985596,1.4142135381698608,1.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,2.2360680103302,2.8284270763397217
94,7.375438213348389,2.0,3.1622776985168457,9.219544410705566,3.0,2.4494898319244385,2.4494898319244385,6.082762718200684,5.113326549530029,1.4142135381698608,1.941421389579773,1.4142135381698608,1.7320507764816284,2.0,2.0,
95,3.0,1.4142135381698608,21.954498291015625,5.0,3.0,6.324555397033691,4.242640495300293,5.385164737701416,5.408180236816406,2.0,2.0,1.4142135381698608,1.4142135381698608,1.7320507764816284,1.1656854152679443,
96,3.7416574954986572,2.0,20.825462341308594,9.0,3.0,3.1622776985168457,5.830951690673828,5.0,6.4031243324279785,1.4142135381698608,1.0,1.0,1.0,5.099019527435303,5.385164737701416,3.0
97,3.0,2.0,15.779733657836914,9.0,3.0,2.2360680103302,3.605551242828369,5.74456262588501,6.7082037925720215,2.2360680103302,2.837005853652954,1.7320507764816284,2.0,6.4031243324279785,6.082762718200684,4.582575798034668
98,2.2360680103302,2.0,9.797959327697754,6.78233003616333,2.0,2.0,2.2360680103302,4.123105525970459,10.049875259399414,2.2360680103302,1.0,1.0,1.4142135381698608,2.396134376525879,2.2360680103302,5.0
99,3.0,3.0,8.774964332580566,7.874007701873779,2.8284270763397217,3.0,3.1217081546783447,4.898979663848877,6.336340427398682,1.0,1.4142135381698608,1.0,1.4142135381698608,2.0,1.7320507764816284,7.071067810058594
100,2.4494898319244385,1.4142135381698608,14.159790992736816,5.0,4.0,8.58482837677002,3.605551242828369,5.610894203186035,6.324555397033691,1.0,1.0,1.0,1.0,5.099019527435303,8.062257766723633,3.0
101,3.1622776985168457,4.123105525970459,22.022714614868164,9.0,3.0,2.4494898319244385,3.0,6.164413928985596,6.164413928985596,2.0,1.4142135381698608,1.4142135381698608,1.4142135381698608,3.1217081546783447,2.0,21.105682373046875
102,4.0,3.0,3.0,9.899495124816895,3.0,2.0,2.0,5.196152210235596,8.366600036621094,4.194826602935791,1.4459972381591797,1.4142135381698608,1.7320507764816284,8.56441593170166,1.0,6.945582389831543
103,3.0,3.0,9.69536018371582,6.78233003616333,3.0,2.0,2.4494898319244385,5.099019527435303,5.440401077270508,3.0,1.0,2.0,1.7320507764816284,28.87904167175293,2.2360680103302,2.2360680103302
104,2.4494898319244385,2.0,13.416407585144043,6.0,3.464101552963257,4.242640495300293,13.190905570983887,5.099019527435303,6.099092960357666,1.0,1.4142135381698608,2.0,1.0,4.242640495300293,2.0,9.233062744140625
105,12.083045959472656,20.57295799255371,34.025726318359375,5.830951690673828,3.605551242828369,3.605551242828369,4.242640495300293,8.062257766723633,4.061553001403809,,,,,,,
106,3.316624879837036,4.0,12.449899673461914,4.242640495300293,2.8284270763397217,3.605551242828369,5.4772257804870605,5.779118537902832,5.2623066902160645,2.2360680103302,1.4142135381698608,1.4142135381698608,1.4142135381698608,3.1931471824645996,2.2360680103302,
107,5.196152210235596,3.0,27.404361724853516,9.05538558959961,4.0,2.4494898319244385,2.2360680103302,5.099019527435303,6.082762718200684,1.4142135381698608,2.0,2.2360680103302,2.0,2.2360680103302,5.822312831878662,3.464101552963257
108,4.123105525970459,2.2360680103302,14.03566837310791,8.9442720413208,2.0,3.0,2.2360680103302,4.8364105224609375,5.830951690673828,1.7320507764816284,1.4142135381698608,1.0,1.0,3.0,6.4031243324279785,2.2360680103302
109,3.7416574954986572,3.0,25.217021942138672,9.0,3.316624879837036,2.2680811882019043,2.0,5.171869277954102,6.082762718200684,1.4142135381698608,1.4142135381698608,1.0,1.4142135381698608,10.544325828552246,11.738389015197754,1.8258330821990967
110,3.316624879837036,2.0,16.34013557434082,5.916079998016357,3.5333197116851807,4.582575798034668,3.464101552963257,5.196152210235596,6.1603312492370605,3.0,2.8284270763397217,1.0,1.0,4.254266738891602,9.219544410705566,2.8284270763397217
111,,,,,,,,,,,,,,,,
112,5.196152210235596,3.0,22.015901565551758,6.164413928985596,2.0,4.4721360206604,3.605551242828369,4.898979663848877,7.280109882354736,1.4618891477584839,1.4142135381698608,1.0,1.0,1.4142135381698608,2.8284270763397217,3.0
113,3.0,2.0,10.488088607788086,6.0,3.0,2.8284270763397217,8.485280990600586,6.172420978546143,5.099019527435303,1.0,1.0,1.0,1.0,3.1622776985168457,2.4494898319244385,3.605551242828369
114,2.4494898319244385,1.4142135381698608,13.345406532287598,10.0,2.2360680103302,3.0,3.1622776985168457,4.242640495300293,5.385164737701416,2.2360680103302,1.0,2.0,1.0,5.830951690673828,2.2360680103302,
115,3.0,4.0,9.110433578491211,5.74456262588501,3.0,3.7416574954986572,9.148622512817383,4.123105525970459,6.9844465255737305,1.0,1.0,1.0,1.0,8.062257766723633,6.908014297485352,3.0
116,3.0,3.1622776985168457,2.2360680103302,8.0,2.8284270763397217,2.0,5.830951690673828,5.9580397605896,8.062257766723633,1.352081537246704,1.4142135381698608,1.0,1.0,3.0,1.7320507764816284,4.188849925994873
117,3.0,2.2360680103302,13.34166431427002,5.0,3.605551242828369,2.0,1.7320507764816284,4.123105525970459,4.690415859222412,1.4142135381698608,1.4142135381698608,1.0,2.0,3.7416574954986572,7.73245906829834,2.4494898319244385
118,4.358899116516113,2.0,9.899495124816895,7.0,3.0,2.9828426837921143,2.4494898319244385,5.099019527435303,5.064362525939941,2.0,1.4142135381698608,1.4142135381698608,3.0,2.0,2.278752326965332,
119,3.0,3.0,8.124038696289062,4.690415859222412,3.0,2.4494898319244385,3.0,4.582575798034668,7.211102485656738,1.0,1.7320507764816284,1.0,1.0,5.385164737701416,4.690415859222412,3.605551242828369
