,Brainstem,SpinalCord,Esophagus,Larynx,Mandible_Bone,Parotid_L,Parotid_R,Acoustic_L,Acoustic_R,Lens_L,Lens_R,Eye_L,Eye_R,Nrv_Optic_L,Nrv_Optic_R,OpticChiasm
52,0.8344154184346404,0.8697171763623821,0.6909090909090909,0.4664741237998595,0.855604075691412,0.7949781156415573,0.7745148372522846,0.3968,0.3255131964809384,0.6713780918727915,0.7692307692307693,0.8833260137607963,0.8947028423772609,0.5054347826086957,0.5793871866295265,0.6012526096033403
53,0.8508022065945172,0.8513284958262862,0.6490272373540856,0.3058680449984798,0.885573401404766,0.8634984833164813,0.8261949099937926,0.3126967471143757,0.30935960591133005,0.8017241379310345,0.8992248062015504,0.8935934689359347,0.907222380816443,0.5586734693877551,0.6567607726597325,0.7360406091370558
54,0.8502190686673646,0.7692403486924035,0.739310671562241,0.4275110481829493,0.8882755915439683,0.8756176931420996,0.8620188816267248,0.41960183767228176,0.33242506811989103,0.5478260869565217,0.6097560975609756,0.9306930693069307,0.9145781393517911,0.6629055007052186,0.5828025477707006,0.5473204104903079
55,0.8467799009200283,0.8404089277352895,0.6653911564625851,0.422565155236245,0.8958071278825995,0.8649019852665751,0.8837651533159021,0.34402332361516036,0.3764093668690373,0.722972972972973,0.6,0.9093352883675464,0.8978274363749225,0.6381842456608812,0.6084959816303099,0.39638281838733985
56,0.8047101312967909,0.85159160575336,0.6081363294628686,0.38798165137614676,0.8993265248047554,0.8956381937648539,0.8940666841690732,0.3410301953818828,0.38979963570127507,0.7518248175182481,0.7890625,0.9073863636363636,0.8937545922116091,0.5442708333333334,0.7306843267108167,0.4311632870864461
57,0.8249015334021643,0.8412338518323227,0.5648539679417839,0.35101916949066814,0.8991084130315365,0.8882127474611767,0.8708982230716057,0.36259977194982895,0.2760511882998172,0.62882096069869,0.6428571428571429,0.9180834621329211,0.9057841383422779,0.5943970767356882,0.6127167630057804,0.6796296296296296
58,0.832638377892241,0.8274678111587983,0.699044446392566,0.3402679039137918,0.8891829308633807,0.8832849038328491,0.9080369732100892,0.3475982532751092,0.3611774065234686,0.6835443037974683,0.7661290322580645,0.8827797934691599,0.8419967604182006,0.7524972253052165,0.7340909090909091,0.5257142857142857
59,0.0,0.7880246086373881,0.46611948845199463,0.3697785253714606,0.7924943318331021,0.5286441462285979,0.4151712425700538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.8293465577596266,0.8347360697483707,0.5978809283551968,0.32666494101985727,0.8796603912882983,0.8688410256410256,0.8899485027655922,0.35450236966824644,0.37533998186763373,0.7053571428571429,0.575107296137339,0.9401756311745335,0.8841620376642731,0.6240601503759399,0.6641221374045801,0.7026143790849673
61,0.8159969958693203,0.7665924276169265,0.6722022326782914,0.3341018251681076,0.8604666556346185,0.8866687097762795,0.9061197265299317,0.5100182149362478,0.4528301886792453,0.6395348837209303,0.7821229050279329,0.8703589108910891,0.8429672447013488,0.75,0.5683355886332883,0.32950191570881227
